날짜,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),평균기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),9-9강수(mm),안개 계속시간(hr),미세먼지_기준,초미세먼지_기준,강수여부,적설여부,안개여부
2016-06-15,0.02,0.031,0.3,0.004,35,21,20.9,24.5,15.5,5.3,2.7,58,81.8,14.8,1.9,2.18,7.05,,9,5.5,,2,2,1,0,0
2016-06-16,0.016,0.046,0.4,0.004,30,17,20.9,24.9,0,5.5,2.8,51,73.5,14.8,7,1.86,13.83,,6.9,,,2,2,0,0,0
2016-06-17,0.022,0.054,0.5,0.004,50,31,23.8,29.1,,5.1,2.5,42,63.1,14.8,12,2.8,22.38,,2.5,,,2,2,0,0,0
2016-06-18,0.029,0.048,0.5,0.005,63,41,24.5,29.9,,6,1.8,39,58,14.8,12.5,2.66,22.46,,1.3,0,,2,3,0,0,0
2016-06-19,0.023,0.035,0.4,0.004,38,25,24.1,29.3,0,5.3,1.9,46,64.5,14.8,8.8,2.7,18.36,,4.4,0,,2,2,0,0,0
2016-06-20,0.032,0.04,0.4,0.004,48,31,24.7,30.7,,3.6,1.7,40,66,14.8,6.3,2.42,16.89,,6.8,,,2,2,0,0,0
2016-06-21,0.047,0.04,0.6,0.005,46,30,26,31.3,,4.3,1.7,36,60.1,14.8,7.2,2.18,16.41,,6.1,0,,2,2,0,0,0
2016-06-22,0.044,0.031,0.6,0.005,62,41,24.3,30.2,30.5,6.8,2,48,75.1,14.8,1,1.64,8.64,,6.4,30.5,,2,3,1,0,0
2016-06-23,0.031,0.035,0.5,0.004,40,27,24.7,29.4,0.1,6.3,2.1,51,71,14.8,7.3,2.77,16.45,,5,3.1,,2,2,1,0,0
2016-06-24,0.028,0.031,0.4,0.004,41,27,23.1,25.7,3.5,5.3,2,56,75.8,14.8,3.2,1.3,8.81,,7.3,0.5,,2,2,1,0,0
2016-06-25,0.018,0.041,0.3,0.004,28,14,22.8,26.7,,5.9,2.8,43,63.1,14.8,9.1,2.72,18.54,,4.5,,,1,1,0,0,0
2016-06-26,0.017,0.042,0.3,0.004,25,14,24.4,30.3,,5.2,2.7,27,58.4,14.7,13.4,3.09,25.57,,0.8,,,1,1,0,0,0
2016-06-27,0.034,0.035,0.4,0.005,27,16,24.4,29.5,,4.3,1.6,30,55.5,14.8,5,2,13.72,,6.6,,,1,2,0,0,0
2016-06-28,0.027,0.041,0.4,0.005,56,37,24.7,29.7,,4.4,1.8,34,61.1,14.8,9.2,2.67,17.87,,5,,,2,3,0,0,0
2016-06-29,0.027,0.038,0.4,0.005,28,17,25.3,30.2,,4.7,2.2,40,58,14.7,7.5,2.73,17.64,,6.9,0.1,,1,2,0,0,0
2016-06-30,0.018,0.026,0.3,0.004,23,14,24.6,26.9,0.2,5,2.8,65,78.1,14.7,0.9,1.4,7.45,,9.5,0.5,,1,1,1,0,0
2016-07-01,0.02,0.018,0.3,0.003,14,9,24,26.6,108.5,4.8,2.3,69,86.5,14.7,0,0.57,3.23,,9.9,112.1,,1,1,1,0,0
2016-07-02,0.015,0.03,0.2,0.003,10,6,23.5,27.7,4,4.1,2.4,56,81.4,14.7,4.3,1.58,13.17,,8,,,1,1,1,0,0
2016-07-03,0.018,0.041,0.4,0.004,37,24,23.5,26.8,,3.3,1.6,50,70.4,14.7,3.8,1.4,12.08,,6.5,,,2,2,0,0,0
2016-07-04,0.035,0.013,0.4,0.003,18,11,21.8,24.1,29.5,5.8,3,66,85.1,14.7,0.8,0.82,5.05,,9.1,82,,1,1,1,0,0
2016-07-05,0.015,0.013,0.2,0.003,8,5,23.1,24.8,100.5,5.6,2.8,88,93.6,14.7,0,0.43,2.17,,10,48,,1,1,1,0,0
2016-07-06,0.02,0.029,0.3,0.004,15,8,22.9,26.9,0,3.7,1.9,55,74,14.7,6.7,2.23,15.62,,6.8,0,,1,1,0,0,0
2016-07-07,0.033,0.029,0.5,0.005,31,19,24,28.5,0,3.5,1.3,53,71.6,14.6,5.7,2.64,15.11,,7.5,0,,2,2,0,0,0
2016-07-08,0.036,0.029,0.6,0.004,44,26,27.3,32.4,,4.1,1.8,40,66.5,14.6,13.3,2.84,24.24,,0.1,,,2,2,0,0,0
2016-07-09,0.029,0.024,0.5,0.004,28,16,27.7,32.7,,4.8,2,38,64.8,14.6,12.1,2.99,24.33,,3.1,,,1,2,0,0,0
2016-07-10,0.027,0.032,0.4,0.004,22,13,27.9,33.1,,3.8,1.8,44,64.4,14.6,8.6,3,20.7,,7.3,,,1,1,0,0,0
2016-07-11,0.041,0.036,0.5,0.004,35,21,28.4,33.4,0,4.4,1.7,39,67.4,14.6,5.6,2.34,15.06,,8.1,3,,2,2,0,0,0
2016-07-12,0.03,0.027,0.4,0.005,35,23,26.3,30.9,3,4.6,2.1,46,65.5,14.6,8.3,2.37,17.79,,7.3,,,2,2,1,0,0
2016-07-13,0.03,0.009,0.3,0.005,21,11,26.3,29.5,0,4.2,2.1,50,69,14.6,4.6,1.86,13.8,,7.6,0.1,,1,1,0,0,0
2016-07-14,0.026,0.027,0.3,0.004,24,14,27.5,32.4,0.1,3.8,2.1,40,66.9,14.5,9.9,2.22,16.79,,5.8,,,1,1,1,0,0
2016-07-15,0.027,0.024,0.3,0.004,14,7,26.2,29.2,1.5,4.7,2.6,45,60,14.5,2.6,2.28,12.2,,9.3,31.5,,1,1,1,0,0
2016-07-16,0.019,0.017,0.3,0.003,6,4,20.8,23.8,46.5,5.7,3.5,81,92.8,14.5,0,0.56,3.68,,10,19,,1,1,1,0,0
2016-07-17,0.013,0.021,0.3,0.004,10,6,21.7,23.1,2.5,5.7,2.6,73,82.9,14.5,0,0.9,5,,10,0.2,,1,1,1,0,0
2016-07-18,0.026,0.019,0.3,0.004,21,13,24.4,28.4,0.2,3.7,1.5,56,75.1,14.5,8.1,1.73,14.65,,5.9,,,1,1,1,0,0
2016-07-19,0.035,0.037,0.5,0.004,27,15,27.1,32.4,,3.3,1.5,37,65.5,14.4,10.3,2.93,20.48,,3.6,,,1,2,0,0,0
2016-07-20,0.033,0.035,0.4,0.004,25,15,28.6,32.9,,3.5,1.9,46,62.5,14.4,6.8,2.18,15.58,,5.4,,,1,2,0,0,0
2016-07-21,0.027,0.034,0.3,0.004,19,12,28.3,32.2,,3.6,2.2,48,61.3,14.4,4.9,2,15.16,,6.8,,,1,1,0,0,0
2016-07-22,0.025,0.035,0.3,0.004,21,12,29.1,34.1,,4,2.2,46,64,14.4,6.5,2.68,17.51,,6.5,0,,1,1,0,0,0
2016-07-23,0.022,0.027,0.3,0.004,24,15,28.7,31.6,0.5,4,1.9,54,70.4,14.3,3,1.48,9.93,,8.8,0.5,,1,2,1,0,0
2016-07-24,0.015,0.021,0.2,0.004,21,13,28,30.1,0.5,3.4,2,66,77.9,14.3,0.5,0.92,6.61,,9.6,0.5,,1,1,1,0,0
2016-07-25,0.018,0.022,0.2,0.004,25,16,28.4,31.4,,4.2,1.9,59,75.3,14.3,3.1,1.27,9.71,,6.6,,,1,2,0,0,0
2016-07-26,0.016,0.016,0.2,0.004,20,13,28.4,31.9,,5.2,2.6,53,69,14.3,6.1,2.05,13.94,,6.8,,,1,1,0,0,0
2016-07-27,0.015,0.019,0.3,0.004,19,12,27.6,28.9,0.5,6.1,3.2,69,76.4,14.2,0.2,0.85,4.67,,9.4,0.7,,1,1,1,0,0
2016-07-28,0.016,0.043,0.4,0.004,33,22,28,30.5,0.2,5.1,2.8,47,70.6,14.2,10,2.39,17.82,,6.3,58.5,,2,2,1,0,0
2016-07-29,0.031,0.022,0.5,0.004,32,20,26.3,28.4,59.5,3.6,1.6,69,82.3,14.2,0.5,1.6,5.33,,9.6,1.5,,2,2,1,0,0
2016-07-30,0.021,0.03,0.3,0.004,25,17,28.6,33,0.5,3.8,2.1,46,73.5,14.1,6.5,2.77,15.27,,5.9,0.1,,1,2,1,0,0
2016-07-31,0.016,0.016,0.3,0.004,22,14,28.9,32.8,0.2,6,1.6,47,72.1,14.1,7.6,2.28,16.33,,5.4,0.1,,1,1,1,0,0
2016-08-01,0.027,0.01,0.3,0.004,19,12,28.4,32.4,,4.7,1.6,50,72,14.1,5.6,2.52,16.53,,6.3,,,1,1,0,0,0
2016-08-02,0.031,0.01,0.3,0.004,17,9,27.2,31.1,2,6.3,1.2,48,72.5,14,1.1,1.19,9.03,,7.6,2,,1,1,1,0,0
2016-08-03,0.033,0.022,0.4,0.004,18,10,29.1,34.2,,3.2,1.6,44,65.4,14,11.8,2.37,19.2,,4.1,,,1,1,0,0,0
2016-08-04,0.031,0.031,0.4,0.004,20,12,30.7,35.7,,3.4,1.6,35,59.6,14,11.4,2.67,15.8,,1.1,,,1,1,0,0,0
2016-08-05,0.037,0.043,0.5,0.004,27,16,31.2,36,,3.8,1.8,40,60.1,14,11.4,2.17,17.78,,1.9,,,1,2,0,0,0
2016-08-06,0.031,0.049,0.5,0.004,34,20,30.5,34,,4.3,1.7,49,64.8,13.9,8.8,1.77,13.56,,1.9,,,2,2,0,0,0
2016-08-07,0.022,0.039,0.3,0.004,21,13,30.6,35,,3.9,1.9,38,56,13.9,11.9,2.58,20.68,,0.9,,,1,1,0,0,0
2016-08-08,0.025,0.031,0.4,0.004,25,16,30.5,35.5,,4.3,1.8,44,63.1,13.9,10.6,2.11,18.34,,2.5,,,1,2,0,0,0
2016-08-09,0.024,0.034,0.4,0.004,23,16,29.3,33.6,1,5,1.9,49,68.3,13.8,6,1.88,12.45,,3.8,1,,1,2,1,0,0
2016-08-10,0.026,0.038,0.4,0.004,51,35,29.4,34.8,,4,1.9,39,66.3,13.8,9.3,2.2,16.98,,4.4,,,2,3,0,0,0
2016-08-11,0.027,0.025,0.3,0.004,28,15,30.5,36.4,,4.4,2,37,64.1,13.8,12.8,2.96,22.2,,0.3,,,1,2,0,0,0
2016-08-12,0.027,0.02,0.3,0.004,34,22,30.4,35.9,,4.1,2,43,68.3,13.7,11.8,2.9,19.62,,1.8,,,2,2,0,0,0
2016-08-13,0.019,0.018,0.2,0.004,30,21,30.2,35.1,,4.6,2.4,38,67.9,13.7,10.4,2.83,20.66,,3,,,2,2,0,0,0
2016-08-14,0.012,0.02,0.2,0.004,29,22,28.9,31.8,0.2,4.9,1.9,58,74,13.7,4.8,1.53,11.38,,5.3,0.2,,1,2,1,0,0
2016-08-15,0.019,0.029,0.3,0.004,29,19,29.1,34,0,4.5,1.9,37,65.5,13.6,8.6,2.36,17.09,,6.1,0,,1,2,0,0,0
2016-08-16,0.025,0.04,0.4,0.004,36,22,29.3,34.9,0.5,5.5,1.6,34,64.9,13.6,7.8,1.8,12.39,,4.5,0.5,,2,2,1,0,0
2016-08-17,0.032,0.031,0.4,0.004,35,22,29.9,34.7,,4.3,1.9,34,60.4,13.5,11.5,2.78,17.75,,3.3,,,2,2,0,0,0
2016-08-18,0.032,0.043,0.4,0.004,41,27,29.9,34.3,,3.3,1.6,41,61.9,13.5,3,2.04,11.68,,7,,,2,2,0,0,0
2016-08-19,0.037,0.037,0.5,0.004,51,37,28.9,33.2,11.5,3.5,1.4,49,69.5,13.5,1,1.44,9.18,,7.5,11.5,,2,3,1,0,0
2016-08-20,0.024,0.036,0.3,0.004,26,17,30.1,34.9,,3.6,1.7,33,59,13.4,4.6,2.31,13.72,,6.9,0,,1,2,0,0,0
2016-08-21,0.017,0.042,0.3,0.004,22,14,30.7,36.6,0,4.2,2.1,31,57.5,13.4,8.3,2.69,17.95,,4.4,,,1,1,0,0,0
2016-08-22,0.027,0.031,0.3,0.004,22,15,30.7,36.3,0.4,4.5,2.1,37,58,13.4,11.7,2.76,18.91,,3.6,0.4,,1,2,1,0,0
2016-08-23,0.025,0.03,0.3,0.004,26,17,28.3,33,8,4.5,2.1,48,68.8,13.3,4.8,2.08,10.1,,5.1,8,,1,2,1,0,0
2016-08-24,0.028,0.027,0.3,0.004,29,18,29.1,32.9,0,3.5,1.8,43,59.1,13.3,6.9,1.82,13.97,,5.4,,,1,2,0,0,0
2016-08-25,0.025,0.025,0.3,0.004,24,15,27.1,32.2,4.5,5.3,1.9,43,70.4,13.3,3.2,2.15,11.54,,7.4,24.5,,1,2,1,0,0
2016-08-26,0.019,0.023,0.3,0.003,13,6,23,28.2,20,7.3,3.6,33,57,13.2,7.6,2.91,17.17,,4.3,,,1,1,1,0,0
2016-08-27,0.021,0.024,0.3,0.003,14,7,23.4,29.7,0,5.8,3.1,27,43.3,13.2,12.4,2.75,20.97,,4.9,0,,1,1,0,0,0
2016-08-28,0.014,0.02,0.2,0.003,11,5,21,24.5,1.5,5.7,2.6,45,62.5,13.1,3.6,1.44,10.21,,8.3,1.5,,1,1,1,0,0
2016-08-29,0.021,0.019,0.3,0.003,17,7,22.2,27.1,,4.6,2,34,54.5,13.1,7.1,2.64,16.17,,5.1,,,1,1,0,0,0
2016-08-30,0.015,0.022,0.3,0.004,27,10,20.6,24.5,0,5.8,3.3,43,60.4,13.1,6.3,1.98,12.02,,6.1,4.5,,1,1,0,0,0
2016-08-31,0.019,0.016,0.3,0.003,22,8,17.7,19.2,17.5,6.9,3.8,68,85.3,13,0,0.42,3.02,,8.4,13,,1,1,1,0,0
2016-09-01,0.022,0.04,0.5,0.004,54,29,23.2,28.6,,8.1,3.1,43,71.3,13,8.8,2.01,13.76,,2.9,4.5,,2,2,0,0,0
2016-09-02,0.023,0.033,0.4,0.003,32,24,24.2,29,4.5,4.7,2.7,48,68.5,13,9.1,2.53,16.79,,6.5,0.5,,2,2,1,0,0
2016-09-03,0.026,0.027,0.4,0.003,20,14,23.9,28.6,0.5,3.8,1.8,51,73.8,12.9,3.1,1.64,8.93,,6.1,,,1,1,1,0,0
2016-09-04,0.028,0.019,0.5,0.003,22,14,25.6,29.6,,2.6,1.5,52,71.3,12.9,2.7,1.46,10.25,,7.3,,,1,1,0,0,0
2016-09-05,0.033,0.018,0.5,0.004,27,15,26.4,31.1,,4.4,1.7,44,66.1,12.8,8.4,2.16,14.15,,5.4,,,1,2,0,0,0
2016-09-06,0.028,0.029,0.5,0.005,57,36,24.7,29,,4.4,1.8,43,69,12.8,8.3,1.93,13.98,,4.4,,,2,3,0,0,0
2016-09-07,0.031,0.028,0.6,0.004,83,57,24.3,28.6,,3.8,1.8,47,69.8,12.8,2.5,1.8,9.88,,6.9,,,3,3,0,0,0
2016-09-08,0.042,0.016,0.7,0.004,47,31,23,26.5,4.5,4.5,1.3,58,76.4,12.7,3.8,1.65,8.27,,8.1,4.5,,2,2,1,0,0
2016-09-09,0.035,0.022,0.6,0.004,38,27,23.9,29.3,,4.6,1.8,41,71.1,12.7,9.3,2.51,15.29,,4.4,,,2,2,0,0,0
2016-09-10,0.035,0.03,0.6,0.004,41,29,24.4,29.1,,3.3,1.6,44,65.4,12.6,7.1,1.55,12.96,,6.3,,,2,2,0,0,0
2016-09-11,0.024,0.034,0.5,0.004,36,27,24.5,28.2,,3.1,1.7,48,66.3,12.6,3.8,1.56,9.83,,7.1,,,2,2,0,0,0
2016-09-12,0.036,0.015,0.5,0.004,29,20,23.4,27.5,2.5,4.8,1.9,49,68.9,12.6,6.2,1.34,9.18,,4.5,2.5,,1,2,1,0,0
2016-09-13,0.034,0.021,0.4,0.004,21,12,24.6,30.8,,4,1.8,39,62.5,12.5,8,2.65,15.74,,3.8,,,1,1,0,0,0
2016-09-14,0.027,0.029,0.3,0.004,31,22,24.6,28.9,,4.2,1.8,46,66.1,12.5,7.2,1.91,11.88,,5,,,2,2,0,0,0
2016-09-15,0.024,0.026,0.2,0.004,36,27,23.9,29.5,,3.5,1.3,37,68.1,12.4,5.8,2.09,13.62,,7.6,,,2,2,0,0,0
2016-09-16,0.023,0.032,0.2,0.006,45,35,24.6,29.5,,3.4,1.5,40,64.9,12.4,3.8,2.17,11.91,,9.3,7,,2,3,0,0,0
2016-09-17,0.014,0.034,,0.004,24,18,23.1,28.2,7,5.4,2.9,43,64.8,12.4,7.1,2.59,13.53,,4.9,,,1,2,1,0,0
2016-09-18,0.013,0.031,,0.003,19,13,23.5,28.3,,4.8,3.1,40,53.4,12.3,9.3,2.35,15.29,,5.4,,,1,1,0,0,0
2016-09-19,0.015,0.024,,0.003,11,5,21.9,27.8,,5.9,3.5,36,53.3,12.3,10.1,2.27,16.12,,1.4,,,1,1,0,0,0
2016-09-20,0.02,0.025,,0.003,16,10,20.6,26.8,,5.6,3.1,26,41.1,12.2,11.6,2.63,19.23,,1.1,,,1,1,0,0,0
2016-09-21,0.033,0.019,,0.003,29,20,20.2,25.3,,3.7,2,28,43.4,12.2,10.8,2.22,15.52,,5.6,,,1,2,0,0,0
2016-09-22,0.036,0.019,,0.003,38,23,21.9,27.2,,3.6,1.8,30,46.3,12.2,9,2.54,15.24,,3.9,,,2,2,0,0,0
2016-09-23,0.049,0.008,,0.004,41,25,21.4,27.9,,3.4,1.6,34,57.9,12.1,9.1,2.43,14.3,,2.6,,,2,2,0,0,0
2016-09-24,,,,,,,22.3,28.9,,3.7,1.6,35,60.6,12.1,9.3,2.38,14.56,,3.3,,,1,1,0,0,0
2016-09-25,,,,,,,23,29.7,,3.6,1.2,27,57.6,12.1,5.2,2.12,12.66,,6.8,,,1,1,0,0,0
2016-09-26,,,,,,,23.6,28.9,,4.6,1.8,40,59.1,12,6.5,1.92,11.48,,5.4,0,,1,1,0,0,0
2016-09-27,,,,,,,21,23.8,13.5,3.7,1.3,64,82.5,12,0,0.41,2.77,,9.6,14,,1,1,1,0,0
2016-09-28,,,,,,,19.9,21.8,0.5,3.8,1.3,74,84.6,11.9,0,0.52,3.59,,10,,,1,1,1,0,0
2016-09-29,,,,,,,20.4,24.8,,4.8,3,48,64.4,11.9,5.3,2.19,12.55,,8.4,,,1,1,0,0,0
2016-09-30,,,,,,,20.5,23.5,,3.7,1.6,54,66.9,11.8,0.4,1.3,7.66,,8.8,,,1,1,0,0,0
2016-10-01,,,,,,,21.1,25.6,,2.4,1.2,47,69,11.8,4.3,2.08,10.06,,7.8,0,,1,1,0,0,0
2016-10-02,,,,,,,19,22.4,18.5,5.9,2.7,73,84.1,11.8,0,0.39,2.6,,9.8,25,,1,1,1,0,0
2016-10-03,,,,,,,22.7,27.9,6.5,6.1,2.7,41,73.3,11.7,8.5,2.37,14.52,,4,,,1,1,1,0,0
2016-10-04,,,,,,,22,29,,4.5,2.4,33,58.9,11.7,10.9,2.43,16.86,,0.9,,,1,1,0,0,0
2016-10-05,0.025,0.029,,0.001,13,30,21.1,27.2,,4.7,3,42,61.9,11.6,6.1,2.34,11.59,,3.4,,,1,2,0,0,0
2016-10-06,0.012,0.026,0.4,0.001,24,19,18,23.5,,5.6,2.6,40,59.3,11.6,10.7,2.38,15.52,,2.8,,,1,2,0,0,0
2016-10-07,,,,,24,9,19.7,24.8,2,4.4,2.6,47,67.8,11.6,4.7,1.71,9.25,,8.8,8,,1,1,1,0,0
2016-10-08,,,,,19,6,16.8,21.8,6,6.2,2.9,33,66.4,11.5,7.2,2.29,12.09,,5.5,,,1,1,1,0,0
2016-10-09,,,,,15,5,11.3,16.6,,5.2,2.9,32,46.3,11.5,10.7,2.4,16.46,,3.3,,,1,1,0,0,0
2016-10-10,,,,,22,6,14,21.4,,3.8,1.6,22,43.3,11.4,10.3,2.34,15.29,,4.4,,,1,1,0,0,0
2016-10-11,0.05,0.006,0.6,0.002,40,19,15.4,21.1,,3.9,1.8,35,62.4,11.4,8,1.93,11.48,,6,,,2,2,0,0,0
2016-10-12,,,,,50,26,15.5,20.7,,4.1,2,27,57,11.4,10.5,2.14,13.98,,3.3,,,2,2,0,0,0
2016-10-13,,,,,34,13,15.2,21.9,,3.5,1.4,24,44.1,11.3,9.3,2.11,13.22,,3.8,,,2,1,0,0,0
2016-10-14,0.001,0,0.1,0.001,78,46,16.7,23.5,,2.7,1.3,39,61.8,11.3,8.5,1.84,11.82,,0,,,2,3,0,0,0
2016-10-15,,,,,66,40,19.1,27.1,,2.6,1.3,28,60.6,11.3,8.3,2.04,12.6,,4.1,,,2,3,0,0,0
2016-10-16,,,,,47,28,17.2,19.5,1.5,2.9,1.5,55,74.1,11.2,0,0.48,3.06,,9.4,1.5,,2,2,1,0,0
2016-10-17,,,,,45,25,17.5,21.7,,4.3,1.4,53,76.1,11.2,7.2,1.62,9.51,,6.1,,,2,2,0,0,0
2016-10-18,,,,,48,23,17,24,,2.9,1.4,41,70.9,11.1,8,1.94,12.24,,3,,,2,2,0,0,0
2016-10-19,,,,,57,31,18,24.3,,3.4,1.5,35,67.6,11.1,8.7,1.99,11.84,,1.3,,,2,2,0,0,0
2016-10-20,,,,,59,33,18.6,25.8,,5,1.8,36,61.3,11.1,9.3,1.96,12.55,,1.6,,,2,2,0,0,0
2016-10-21,,,,,21,8,17.9,22,,4.7,3,45,58.6,11,3.2,1.44,8.17,,9.4,,,1,1,0,0,0
2016-10-22,,,,,25,10,18.3,22.8,,4.2,1.8,45,59,11,5.4,1.35,8.59,,6.8,0,,1,1,0,0,0
2016-10-23,,,,,11,4,13.3,17.8,2.5,6.3,4,53,66.3,10.9,0.1,0.6,2.33,,9.4,2.5,,1,1,1,0,0
2016-10-24,0.027,0.012,0.3,0.002,14,3,15.1,20.6,,3.7,2.4,37,54.8,10.9,9.4,2.08,13.55,,5.6,36,,1,1,0,0,0
2016-10-25,0.028,0.012,0.4,0.002,14,4,14.1,17.5,37,4.8,2.2,57,84,10.9,3.2,1.23,4.25,,7.6,1,,1,1,1,0,0
2016-10-26,0.038,0.006,0.8,0.003,37,17,13.3,16.3,0,3.5,1.4,64,81,10.8,2.2,1.06,5.48,,5.4,0,,2,2,0,0,0
2016-10-27,0.033,0.008,0.7,0.003,38,18,14.6,20.9,,4,1.9,44,65.4,10.8,5.9,1.68,9.88,,6.5,0.3,,2,2,0,0,0
2016-10-28,0.027,0.018,0.4,0.002,31,11,14.6,18.4,0.3,5.6,2.5,40,61.8,10.8,4.3,1.26,7.11,,8.8,,,2,1,1,0,0
2016-10-29,0.019,0.022,0.3,0.003,32,11,7.8,11.2,,5.7,3,31,40.3,10.7,1.1,1.2,6.54,,6.6,,,2,1,0,0,0
2016-10-30,0.03,0.013,0.4,0.003,22,7,7.9,15.1,,2.7,1.5,13,31.9,10.7,9.7,2.07,13.56,,0.9,0.5,,1,1,0,0,0
2016-10-31,0.036,0.009,0.5,0.004,27,12,5.7,8.2,0.5,4.9,2,42,59.9,10.7,0,0.34,2.14,,7.4,0,,1,1,1,0,0
2016-11-01,0.02,0.022,0.3,0.003,22,8,1.5,6.6,,4.6,2.7,27,43.6,10.6,9.8,2.09,13.52,,0,,,1,1,0,0,0
2016-11-02,0.037,0.012,0.4,0.003,29,13,4.1,10.5,0.1,4.2,1.4,25,53.1,10.6,7.6,1.85,10.76,,4.4,0.3,,1,1,1,0,0
2016-11-03,0.043,0.014,0.6,0.004,40,21,9.1,14.1,0.2,5,1.6,34,62.8,10.6,8.8,1.62,9.91,,4.9,0,,2,2,1,0,0
2016-11-04,0.03,0.034,0.6,0.004,53,30,12.3,15.7,0,6.1,2.7,55,67,10.5,2.6,1.14,5.14,,8.3,0,,2,2,0,0,0
2016-11-05,0.026,0.045,0.6,0.004,62,40,15,18.1,0,5.1,2.2,65,77.4,10.5,2.8,0.77,5.09,,7.3,,,2,3,0,0,0
2016-11-06,0.024,0.021,0.4,0.002,34,20,14,18.3,,5.6,3.4,42,59.4,10.5,5.4,1.74,8.91,,7.5,,,2,2,0,0,0
2016-11-07,0.025,0.022,0.4,0.003,32,21,12.8,17.8,5.5,5.1,2.8,50,71.3,10.4,2.2,1.38,5.09,,9,6,,2,2,1,0,0
2016-11-08,0.019,0.026,0.5,0.003,61,47,4.1,8.4,0.5,5.6,3.5,43,58,10.4,9.1,1.85,10.89,,2.4,,,2,3,1,0,0
2016-11-09,0.034,0.013,0.4,0.003,39,26,2.1,8.6,,5.2,1.9,22,41.1,10.3,9.7,1.92,12.02,,1.4,,,2,2,0,0,0
2016-11-10,0.049,0.004,0.6,0.004,38,24,6,9.8,0.4,4.1,2,36,55.5,10.3,0.3,0.68,3.87,,9.5,4.4,,2,2,1,0,0
2016-11-11,0.033,0.018,0.5,0.003,46,19,9.1,14.2,4,5.7,2.2,30,63.3,10.3,8.6,1.67,9.97,,2,,,2,2,1,0,0
2016-11-12,,,,,,,11.4,16.7,,5.4,2.3,33,62.1,10.3,8.2,1.58,9.07,,3.3,0.5,,1,1,0,0,0
2016-11-13,,,,,,,14.4,18.1,0.5,3.5,1.7,61,74.8,10.2,3.1,1.26,6.62,,7.3,,,1,1,1,0,0
2016-11-14,0.043,0.011,0.6,0.003,47,30,13.2,15.8,1.5,4.1,1.7,59,78.5,10.2,0,0.58,2.44,,7.9,1.5,,2,2,1,0,0
2016-11-15,0.024,0.02,0.4,0.003,51,17,5.2,10.2,,5.5,2.8,29,44.3,10.2,9.5,1.88,11.6,,0,,,2,2,0,0,0
2016-11-16,0.049,0.005,0.7,0.004,47,25,5.2,12,,3.2,1.4,21,44.3,10.1,8.6,1.5,8.59,,1.1,,,2,2,0,0,0
2016-11-17,0.057,0.006,0.9,0.004,65,39,9.1,16.5,,2.2,1.2,37,56.4,10.1,8,1.6,9.33,,2,,,2,3,0,0,0
2016-11-18,0.067,0.003,1,0.005,84,56,10.3,14.6,0,3.8,1.9,42,58.4,10.1,4.1,1.58,6.39,,5.6,0,,3,3,0,0,0
2016-11-19,0.042,0.01,0.6,0.004,49,33,13,18.6,0,4.6,2.2,51,71.1,10.1,4.2,1.55,7.42,,8.9,0,,2,2,0,0,0
2016-11-20,0.027,0.018,0.6,0.003,37,22,9.8,15.3,,5.2,2.5,19,48.6,10,9.1,1.68,10.14,,1.6,,,2,2,0,0,0
2016-11-21,0.049,0.005,0.8,0.003,52,26,9.5,14.6,,4.9,2.2,31,40.5,10,1.1,0.75,4.26,,7.8,0.2,,2,2,0,0,0
2016-11-22,0.019,0.021,0.4,0.003,37,15,2,8.4,0.2,6.1,3.9,28,43.3,10,4.8,1.55,7.38,,8.4,,,2,2,1,0,0
2016-11-23,0.022,0.017,0.4,0.004,33,13,-1.8,3.6,,5.7,3,22,37.5,10,7.6,1.57,9.14,,3.4,,,2,1,0,0,0
2016-11-24,0.024,0.02,0.4,0.004,25,11,-2.5,2.4,,4.8,2.1,24,37.8,9.9,9.2,1.73,10.5,,0,,,1,1,0,0,0
2016-11-25,0.045,0.008,0.7,0.004,32,17,1,6,,4.3,1.5,28,43.9,9.9,7.4,1.52,8.31,,4.3,,,2,2,0,0,0
2016-11-26,0.053,0.003,0.8,0.004,54,40,0.9,2.7,2.8,3.7,2.3,42,69.6,9.9,0,0.37,1.68,0.8,7.5,2.8,,2,3,1,1,0
2016-11-27,0.046,0.004,0.8,0.004,66,51,3.3,6.6,0,4.5,1.5,71,81.3,9.9,1.7,0.57,3.81,,7.5,0,,2,3,0,0,0
2016-11-28,0.029,0.016,0.6,0.004,71,38,1.4,5.6,,4,2.5,32,57.9,9.8,8.9,1.64,9.47,,0,,,2,3,0,0,0
2016-11-29,0.052,0.005,0.8,0.004,37,21,1.7,8.6,,3.1,1.6,25,40.8,9.8,9.3,1.59,9.34,,0.1,,,2,2,0,0,0
2016-11-30,0.052,0.004,0.7,0.006,41,25,6,9.8,1,3.6,2,42,59.8,9.8,1.6,0.82,4.37,,8.9,1,,2,2,1,0,0
2016-12-01,0.023,0.022,0.5,0.004,47,24,4.1,7,,6.9,3.6,23,47.6,9.8,8.5,1.7,9.39,,1.3,,,2,2,0,0,0
